partName,_identifiers-1,note-4:note_type,note-5:note_type,note-2:note_type,note-5:note_value,note-4:note_value,note-2:note_value,_project.string_key,relatedItem_project,form-2:form_term.uri,name-2:name_term.uri,form-2:form_term.value,name-2:name_term.value,name-2:name_term.name_type,name-2:name_term.authority,title-1:title_sort_portion,location-1:location_term.uri,location-1:location_term.code,_digital_object_type.string_key,location-1:location_term.value,title-1:title_non_sort_portion,location-1:location_sublocation,collection-1:collection_term.uri,location-1:location_term.authority,_parent_digital_objects-1.identifier,subject_name-1:subject_name_term.uri,name-2:name_role-1.name_role_term.uri,digital_origin-1:digital_origin_value,subject_topic-1:subject_topic_term.uri,subject_title-1:subject_title_term.uri,subject_name-1:subject_name_term.value,clio_identifier-1:clio_identifier_value,name-2:name_role-1.name_role_term.value,subject_title-1:subject_title_term.value,subject_topic-1:subject_topic_term.value,type_of_resource-1:type_of_resource_value,omeka_identifier-1:omeka_identifier_value,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.name_type,name-2:name_role-1.name_role_term.authority,subject_title-1:subject_title_term.authority,subject_topic-1:subject_topic_term.authority,use_and_reproduction-1:use_and_reproduction_value,date_created_textual-1:date_created_textual_value,location-1:location_shelf_location-1.location_shelf_location_free_text,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,subject_hierarchical_geographic-1:subject_hierarchical_geographic_city_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_county_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_borough_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_province_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_street-1.subject_hierarchical_geographic_street_value,object_in_context_url-1:object_in_context_url_value,note-1:note_type,note-1:note_value,date_created-1:date_created_type
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880050.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6819. 121st St. and Broadway. Library (looking north towards 122nd St.), , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9628, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Nov 4, 1908","Box 2, Folder 32A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/library/libfoundation,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880049.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7122. Dormitory, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9627, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Jul 1, 1909","Box 2, Folder 31", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/dorm, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880048.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7074. Dormitory, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9626, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Jun 1, 1909","Box 2, Folder 30B", , , , , , , , ,, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880047.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7074. Dormitory, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9625, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Jun 1, 1909","Box 2, Folder 30A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/dorm,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880046.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7049. Dormitory, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9624, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","May 3, 1909","Box 2, Folder 29B", , , , , , , , ,, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880045.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7049. Dormitory, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9623, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","May 3, 1909","Box 2, Folder 29A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/dorm,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880044.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7022. Dormitory, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9622, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Apr 1, 1909","Box 2, Folder 28", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/dorm,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880043.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,"Union Theological Seminary, Broadway and 122nd St. C-6971. Dormitory", , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9621, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Mar 1, 1909","Box 2, Folder 27B", , , , , , , , ,, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880042.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,"Union Theological Seminary, Broadway and 122nd St. C-6971. Dormitory", , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9620, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Mar 1, 1909","Box 2, Folder 27A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/dorm,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880041.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,"Union Theological Seminary, Broadway and 122nd St. C-6921. Dormitory", , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9619, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Feb 1, 1909","Box 2, Folder 26B", , , , , , , , ,, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880040.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,"Union Theological Seminary, Broadway and 122nd St. C-6921. Dormitory", , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9618, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Feb 1, 1909","Box 2, Folder 26A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/dorm,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880039.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6898. Dormitory, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9617, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Jan 2, 1909",Box 2 Folder 25B, , , , , , , , ,, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880038.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-6898. Dormitory, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9616, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Jan 2, 1909","Box 2, Folder 25A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/dorm,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880037.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C.6868. Dormitory (looking west), , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9615, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Dec 1, 1908","Box 2, Folder 24B", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880036.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C.6868. Dormitory (looking west), , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9614, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Dec 1, 1908","Box 2, Folder 24A", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/dorm,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880035.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C. 6820. 122nd St. and Broadway. Dormitory (looking south towards 120th St.) shows 122nd St. elevation., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9613, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Nov 4, 1908","Box 2, Folder 23B", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/dorm,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880034.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C. 6820. 122nd St. and Broadway. Dormitory (looking south towards 120th St.) shows 122nd St. elevation., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9612, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Nov 4, 1908","Box 2, Folder 23A", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880033.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Broadway and 122nd St. C-6796. Dormitory Building looking south from 122 Street., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9611, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Oct 20, 1908","Box 2, Folder 22", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts/dorm,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880032.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary. Administration Building, , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9610, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.",1909,"Box 1, Folder 21", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880031.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7120. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9609, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Jul 1, 1909","Box 1, Folder 20", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880030.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7076. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9608, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Jun 1, 1909","Box 1, Folder 19B", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts, ,"Stamp in lower left hand corner: Louis E. Jallade, Architect and Engineer, 129 Lexington Ave., New York",
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880029.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7076. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9607, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","Jun 1, 1909","Box 1, Folder 19A", , , , , , , , ,,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880028.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7046. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9606, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","May 3, 1909","Box 1, Folder 18B", , , , , , , , ,https://exhibitions.cul.columbia.edu/exhibits/show/uts,,,
 , ,ownership,holdings,filename, ,Union Theological Seminary administrative offices transmit records at irregular intervals to the Burke Library Archives; appropriate records are also collected by library staff and donated from a variety of sources in the wider community.,http://ldpd.cul.columbia.edu/burke_buildings/order1401880027.jpg, ,Construction and Evolution of Union Theological Seminary Campus, , ,photographs,"Andrew J. Robinson Co. Builders, NY|Jallade, Louis E. (Louis Eugene), 1876-1957", , ,Union Theological Seminary C-7046. Administration Bldg., , , ,"Burke Library at Union Theological Seminary, Columbia University", ,Union Theological Seminary Archives, ,local, , , ,reformatted digital, , , ,CLIO_4492510, , ,"Union Theological Seminary (New York, N.Y.)|Buildings|New York (N.Y.)",Still Image,9605, , , , , ,"Copyright for the majority of the collection is with Union Theological Seminary in the City of New York. Copyright of most photographs rest with the photographer [Andrew J. Robinson Co. Builders, NY]. It is the responsibility of the researcher to obtain copyright release and permissions for any proposed reproduction of images.","May 3, 1909","Box 1, Folder 18A", , , , , , , , ,,,,
