_project.string_key,_digital_object_type.string_key,_identifiers-1,_parent_digital_objects-1.identifier,title-1:title_non_sort_portion,title-1:title_sort_portion,alternative_title-1:alternative_title_value,note-1:note_value,note-1:note_type,clio_identifier-1:clio_identifier_value,omeka_identifier-1:omeka_identifier_value,object_in_context_url-1:object_in_context_url_value,form-1:form_term.value,form-1:form_term.uri,form-1:form_term.authority,type_of_resource-1:type_of_resource_value,genre-1:genre_term.value,genre-1:genre_term.uri,genre-1:genre_term.authority,language-1:language_term.value,language-1:language_term.uri,language-1:language_term.authority,extent-1:extent_value,note-2:note_value,note-2:note_type,note-3:note_value,note-3:note_type,location-1:location_term.value,location-1:location_term.uri,collection-1:collection_term.value,collection-1:collection_term.uri,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level,collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title,location-1:location_shelf_location-1.location_shelf_location_free_text,location-1:location_shelf_location-1.location_shelf_location_box_number,location-1:location_shelf_location-1.location_shelf_location_folder_number,place_of_origin-1:place_of_origin_value,publisher-1:publisher_value,digital_origin-1:digital_origin_value,abstract-1:abstract_value,restriction_on_access-1:restriction_on_access_value,use_and_reproduction-1:use_and_reproduction_value,use_and_reproduction-1:use_and_reproduction_uri,use_and_reproduction-1:use_and_reproduction_authority,date_created_textual-1:date_created_textual_value,date_created-1:date_created_start_value,date_created-1:date_created_key_date,date_created-1:date_created_end_value,date_created-1:date_created_type,subject_topic-1:subject_topic_term.value,subject_topic-1:subject_topic_term.uri,subject_topic-1:subject_topic_term.authority,subject_topic-2:subject_topic_term.value,subject_topic-2:subject_topic_term.uri,subject_topic-2:subject_topic_term.authority,subject_topic-3:subject_topic_term.value,subject_topic-3:subject_topic_term.uri,subject_topic-3:subject_topic_term.authority,subject_title-1:subject_title_term.value,subject_title-1:subject_title_term.uri,subject_title-1:subject_title_term.authority,subject_name-1:subject_name_term.name_value,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.name_type,subject_name-2:subject_name_term.name_value,subject_name-2:subject_name_term.uri,subject_name-2:subject_name_term.authority,subject_name-2:subject_name_term.name_type,subject_name-3:subject_name_term.name_value,subject_name-3:subject_name_term.uri,subject_name-3:subject_name_term.authority,subject_name-3:subject_name_term.name_type,subject_name-4:subject_name_term.name_value,subject_name-4:subject_name_term.uri,subject_name-4:subject_name_term.authority,subject_name-4:subject_name_term.name_type,name-1:name_term.value,name-1:name_term.uri,name-1:name_term.authority,name-1:name_term.name_type,name-1:name_usage_primary,name-1:name_role-1.name_role_term.value,name-1:name_role-1.name_role_term.uri,name-1:name_role-1.name_role_term.authority,name-1:name_role-2.name_role_term.value,name-1:name_role-2.name_role_term.uri,name-1:name_role-2.name_role_term.authority,name-2:name_term.value,name-2:name_term.uri,name-2:name_term.authority,name-2:name_term.name_type,name-2:name_role-1.name_role_term.value,name-2:name_role-1.name_role_term.uri,name-2:name_role-1.name_role_term.authority,name-2:name_role-2.name_role_term.value,name-2:name_role-2.name_role_term.uri,name-2:name_role-2.name_role_term.authority,name-3:name_term.value,name-3:name_term.uri,name-3:name_term.authority,name-3:name_term.name_type,name-3:name_role-1.name_role_term.value,name-3:name_role-1.name_role_term.uri,name-3:name_role-1.name_role_term.authority,name-4:name_term.value,name-4:name_term.uri,name-4:name_term.authority,name-4:name_term.name_type,name-4:name_role-1.name_role_term.value,name-4:name_role-1.name_role_term.uri,name-4:name_role-1.name_role_term.authority,_publish_targets-1.string_key,_publish
naked_lunch,item,naklun_hmx_000,,,"Junky: the Definitive Text of ""Junk""",Junkie,,,7373562,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 J86 2003g,,,New York,Penguin Books,reformatted digital,"Cover of “Junky: The Definitive Text of ‘Junk’”, advanced uncorrected proof",,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,2003,2003,TRUE,,,Drug addicts,http://id.worldcat.org/fast/1430242,fast,Heroin abuse,http://id.worldcat.org/fast/1430477,fast,Beat literature,http://id.worldcat.org/fast/2002327,fast,"Junkie (Burroughs, William S.)",http://id.worldcat.org/fast/1395207,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_hmx_001,naklun_hmx_000,,Front cover,,100029001.jpg,filename,,2576,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/junkie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_piv_000,,,Junky,Junkie,,,7201607,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,"Title page includes an inscription by William Burroughs to Steve Lowe, Lawrence, Kansas, May 12, 1987.",date note,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 J86 1977,,,New York,Penguin Books,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1977,1977,TRUE,,,Drug addicts,http://id.worldcat.org/fast/1430242,fast,Heroin abuse,http://id.worldcat.org/fast/1430477,fast,Beat literature,http://id.worldcat.org/fast/2002327,fast,"Junkie (Burroughs, William S.)",http://id.worldcat.org/fast/1395207,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,Inscriber,http://id.loc.gov/vocabulary/relators/ins,marcrelator,"Lowe, Steve",,,personal,Addressee,http://id.loc.gov/vocabulary/relators/rcp,marcrelator,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_piv_001,naklun_piv_000,,Front cover,,090069056.jpg,filename,,1069,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/junkie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_piv_002,naklun_piv_000,,Title page,,090069057.jpg,filename,,1300,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/junky/junkie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_rra_000,,,"William Burroughs Reads from ""Naked Lunch”",,,,,,,sound recordings,http://vocab.getty.edu/aat/300028633,aat,sound recording-nonmusical,Literary readings,http://id.loc.gov/authorities/genreForms/gf2018026151,lcgft,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,3 audio files (Part 1: 5 minutes; Part 2: 6 minutes; Part 3: 24 minutes),Original Format: Reel-to-reel audio tape,,"Dates inferred from the fact that the original audio tape includes an unidentified British radio program, suggesting that the recording was made during the time Burroughs lived in London (c. 1960-1972).",date note,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,William S. Burroughs papers,http://id.library.columbia.edu/term/ab0b881b-a848-47f3-8c0c-81d6458a8f85,series,1,"II: Writings, 1958-1969",,1,19,,,reformatted digital,"William Burroughs reading excerpts from “Naked Lunch”: ""Meeting of International Conference of Technological Psychiatry""; ""The Exterminator Does a Good Job""; ""The Rube"".",,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,Probably 1960 - 1972,1960,TRUE,1972,inferred,Drug addicts,http://id.worldcat.org/fast/1430242,fast,Alienation (Social psychology),http://id.worldcat.org/fast/805268,fast,Beat literature,http://id.worldcat.org/fast/2002327,fast,"Naked lunch (Burroughs, William S.)",http://id.worldcat.org/fast/1361723,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,Speaker,http://id.loc.gov/vocabulary/relators/spk,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_rra_001,naklun_rra_000,,Meeting of International Conference of Technological Psychiatry,,meeting_international_conference.mp3,filename,,2575,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlreading/nlreading,,,,,,,,,,,00:04:28,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_rra_002,naklun_rra_000,The,Exterminator Does a Good Job,,exterminator.mp3,filename,,2574,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlreading/nlreading,,,,,,,,,,,00:05:45,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_rra_003,naklun_rra_000,The,Rube,,rube.mp3,filename,,1071,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlreading/nlreading,,,,,,,,,,,00:23:36,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_vjp_000,,,"Howl, and other poems",,,,12051181,,,books,http://vocab.getty.edu/aat/300028051,aat,text,poetry,http://vocab.getty.edu/aat/300055931,aat,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3513.I74 H6 1971g,,,San Francisco,City Lights,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1956,1956,TRUE,,,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,,,,"Howl (Ginsberg, Allen)",http://id.worldcat.org/fast/1360634,fast,"Kerouac, Jack, 1922-1969",http://id.loc.gov/authorities/names/n80036674,naf,personal,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,"Cassady, Neal",http://id.loc.gov/authorities/names/n50034114,naf,personal,"Carr, Lucien, 1925-2005",http://id.loc.gov/authorities/names/no96019216,naf,personal,"Ginsberg, Allen, 1926-1997",http://id.loc.gov/authorities/names/n79109040,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_vjp_001,naklun_vjp_000,,Dedication,,090069059.jpg,filename,,1301,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlmanuscript/nlmss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_yae_000,,,"Howl, and other poems",,,,12051181,,,books,http://vocab.getty.edu/aat/300028051,aat,text,poetry,http://vocab.getty.edu/aat/300055931,aat,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3513.I74 H6 1971g,,,San Francisco,City Lights,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1956,1956,TRUE,,,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,,,,"Howl (Ginsberg, Allen)",http://id.worldcat.org/fast/1360634,fast,,,,,,,,,,,,,,,,,"Ginsberg, Allen, 1926-1997",http://id.loc.gov/authorities/names/n79109040,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_yae_001,naklun_yae_000,,Front cover,,090069058.jpg,filename,,1070,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlmanuscript/nlmss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_zty_000,,,"Typed letter signed, William S. Burroughs to Allen Ginsberg",,,,,,,correspondence,http://vocab.getty.edu/aat/300026877,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,Allen Ginsberg papers,http://id.library.columbia.edu/term/03c32fe4-214e-4bf8-8d57-cfb34f391582,series,1,"I: Correspondence, 1943-1982",,2,3,"Tangiers, Morocco",,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,"October 19, 1957",1957-10-19,TRUE,,,Beat literature,http://id.worldcat.org/fast/2002327,fast,Writing,http://id.worldcat.org/fast/1181638,fast,,,,"Naked lunch (Burroughs, William S.)",http://id.worldcat.org/fast/1361723,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Correspondent,http://id.loc.gov/vocabulary/relators/crp,marcrelator,,,,"Ginsberg, Allen, 1926-1997",http://id.loc.gov/authorities/names/n79109040,naf,personal,Addressee,http://id.loc.gov/vocabulary/relators/rcp,marcrelator,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_zty_001,naklun_zty_000,,Front of letter,,090069054.jpg,filename,,1068,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlmanuscript/nlmss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_zty_002,naklun_zty_000,,Back of letter,,090069055.jpg,filename,,1068,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlmanuscript/nlmss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_gne_000,,,"William S. Burroughs, London 1972",,,,,,,photographs,http://vocab.getty.edu/aat/300046300,aat,still image,,,,,,,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,William S. Burroughs papers,http://id.library.columbia.edu/term/ab0b881b-a848-47f3-8c0c-81d6458a8f85,series,1,III: Photographs and Realia,,3,7,"London, England",,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1972,1972,TRUE,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,,,,,,,,,,,,,"Charters, Ann",http://id.loc.gov/authorities/names/n79007732,naf,personal,TRUE,Photographer,http://id.loc.gov/vocabulary/relators/pht,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_gne_001,naklun_gne_000,,"William S. Burroughs, London 1972",,090069051.jpg,filename,,1066,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlphotographs/photos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_nsb_000,,,Naked Lunch,,,,7195580,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,"25th anniversary ed., signed and limited. With prefixed leaf stating ""The twenty-fifth anniversary edition...was printed as 500 signed slipcased copies.”",,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 N3 1984,,,New York,Grove Press,reformatted digital,25 anniversary edition cover and slipcover,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1984,1984,TRUE,,,Drug addicts,http://id.worldcat.org/fast/1430242,fast,Alienation (Social psychology),http://id.worldcat.org/fast/805268,fast,Beat literature,http://id.worldcat.org/fast/2002327,fast,"Naked lunch (Burroughs, William S.)",http://id.worldcat.org/fast/1361723,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_nsb_001,naklun_nsb_000,,Front cover and slipcase front,,090069050.jpg,filename,,1065,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_nsb_002,naklun_nsb_000,,Title page,,090069049.jpg,filename,,1064,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_sja_000,,,Interzone,,,,725962,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,Title page is signed and dated by Burroughs.,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 I5 1989,,,New York,Viking,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1989,1989,TRUE,,,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,,,,,,,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,Autographer,http://id.loc.gov/vocabulary/relators/ato,marcrelator,"Grauerholz, James",http://id.loc.gov.authorities/names/n84805508,naf,personal,Editor,http://id.loc.gov/vocabulary/relators/edt,marcrelator,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_sja_001,naklun_sja_000,,Front cover,,090069047.jpg,filename,,1063,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_sja_002,naklun_sja_000,,Title page,,090069048.jpg,filename,,1063,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_mav_000,,,Dead Fingers Talk,,,,5543905,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,"Allen Ginsberg's copy, with his autograph and three fishes insignia. Signed May 19, 1964.",date note,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,B812B945 P53 1963,,,"London, England",John Calder,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1963,1963,TRUE,,,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,,,,,,,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,"Ginsberg, Allen, 1926-1997",http://id.loc.gov/authorities/names/n79109040,naf,personal,Former owner,http://id.loc.gov/vocabulary/relators/fmo,marcrelator,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_mav_001,naklun_mav_000,,Front free endpaper,,090069046.jpg,filename,,1062,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_bvd_000,,,"Naked Lunch, the Restored text",,,,7191480,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 N3 2001,,,New York,Grove Press,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,2003,2003,TRUE,,,Drug addicts,http://id.worldcat.org/fast/1430242,fast,Alienation (Social psychology),http://id.worldcat.org/fast/805268,fast,Beat literature,http://id.worldcat.org/fast/2002327,fast,"Naked lunch (Burroughs, William S.)",http://id.worldcat.org/fast/1361723,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,"Grauerholz, James",http://id.loc.gov.authorities/names/n84805508,naf,personal,Editor,http://id.loc.gov/vocabulary/relators/edt,marcrelator,,,,"Miles, Barry, 1943-",http://id.loc.gov/authorities/names/n81127847,naf,personal,Editor,http://id.loc.gov/vocabulary/relators/edt,marcrelator,,,,,,,,,
naked_lunch,asset,naklun_bvd_001,naklun_bvd_000,,Front cover,,090069045.jpg,filename,,1061,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_ilz_000,,,Naked Lunch,,,,7148027,,,books,http://vocab.getty.edu/aat/300028051,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,PS3552.U75 N3 1966g,,,New York,Evergreen,reformatted digital,,,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1966,1966,TRUE,,,Drug addicts,http://id.worldcat.org/fast/1430242,fast,Alienation (Social psychology),http://id.worldcat.org/fast/805268,fast,Beat literature,http://id.worldcat.org/fast/2002327,fast,"Naked lunch (Burroughs, William S.)",http://id.worldcat.org/fast/1361723,fast,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,asset,naklun_ilz_001,naklun_ilz_000,,Front cover,,090069044.jpg,filename,,1060,https://exhibitions.library.columbia.edu/exhibits/show/nakedlunch/nlbook/nlbooks1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-site Access,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naked_lunch,item,naklun_rst_000,,,Have You Seen Pantapon Rose?,,,,5573659,,,periodicals,http://vocab.getty.edu/aat/300026657,aat,text,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,iso639-2b,,Originally published in Yūgen,,,,"Rare Book & Manuscript Library, Columbia University",http://id.library.columbia.edu/term/d2142d01-deaa-4a39-8dbd-72c4f148353f,,,,,,B812.11 Y9,,,New York,,reformatted digital,"First page of text by Burroughs in Yūgen, a magazine edited by LeRoi Jones and Hettie Cohen.",,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,rightsstatements.org,1958,1958,TRUE,,,Beat literature,http://id.worldcat.org/fast/2002327,fast,,,,,,,,,,,,,,,,,,,,,,,,,,"Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862,naf,personal,TRUE,Author,http://id.loc.gov/vocabulary/relators/aut,marcrelator,,,,"Baraka, Amiri, 1934-2014",http://id.loc.gov.authorities/names/n79108930,naf,personal,Editor,http://id.loc.gov/vocabulary/relators/edt,marcrelator,,,,"Jones, Hettie",http://id.loc.gov/authorities/names/n79123980,naf,personal,Editor,http://id.loc.gov/vocabulary/relators/edt,marcrelator,,,,,,,,,
